100	200	0.9	-1.29677	0.5731462	
100	250	0.9	-1.4834	0.5458403	
100	300	0.9	-1.631872	0.5245009	
100	350	0.9	-1.750692	0.5077656	
100	400	0.9	-1.84648	0.4945833	
100	450	0.9	-1.924384	0.484143	
100	500	0.9	-1.988414	0.4758188	
100	550	0.9	-2.041688	0.469128	
100	600	0.9	-2.086634	0.4636978	
100	650	0.9	-2.125141	0.4592409	
100	700	0.9	-2.158679	0.4555353	
100	750	0.9	-2.188395	0.4524101	
100	800	0.9	-2.215177	0.449733	
100	850	0.9	-2.239722	0.4474022	
100	900	0.9	-2.262569	0.4453391	
100	950	0.9	-2.284139	0.443483	
100	1000	0.9	-2.30476	0.441787	
100	1050	0.9	-2.324689	0.4402152	
100	1100	0.9	-2.344124	0.4387395	
100	1150	0.9	-2.363223	0.4373385	
100	1200	0.9	-2.382106	0.4359957	
100	1250	0.9	-2.400869	0.4346981	
100	0	0.95	0.1988551	1.102175	
100	50	0.95	-0.2920788	1.072065	
100	100	0.95	-0.6909961	1.043601	
100	150	0.95	-1.015779	1.016734	
100	200	0.95	-1.280841	0.9914187	
100	250	0.95	-1.497802	0.9676126	
100	300	0.95	-1.676028	0.9452757	
100	350	0.95	-1.823066	0.9243704	
100	400	0.95	-1.945003	0.9048616	
100	450	0.95	-2.046745	0.8867165	
100	500	0.95	-2.132246	0.8699048	
100	550	0.95	-2.204694	0.8543983	
100	600	0.95	-2.266658	0.8401709	
100	650	0.95	-2.320211	0.827199	
100	700	0.95	-2.367022	0.8154609	
100	750	0.95	-2.40844	0.8049371	
100	800	0.95	-2.445549	0.7956101	
100	850	0.95	-2.479226	0.7874644	
100	900	0.95	-2.510178	0.7804867	
100	950	0.95	-2.538973	0.7746655	
100	1000	0.95	-2.566071	0.7699913	
100	1050	0.95	-2.591845	0.7664567	
100	1100	0.95	-2.616592	0.7640562	
100	1150	0.95	-2.640555	0.762786	
100	1200	0.95	-2.66393	0.7626445	
100	1250	0.95	-2.686874	0.763632	
